ts_code,csname,extname,cname,index_code,index_name,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
516300.SH,中证1000,中证1000ETF华泰柏瑞,华泰柏瑞中证1000交易型开放式指数证券投资基金,000852.SH,中证1000指数,20210315,20210324,L,SH,华泰柏瑞基金,招商证券股份有限公司,0.5,纯境内
516310.SH,易方达中证银行ETF,银行ETF易方达,易方达中证银行交易型开放式指数证券投资基金,399986.SZ,中证银行指数,20210520,20210528,L,SH,易方达基金,中国建设银行股份有限公司,0.15,纯境内
516320.SH,华夏中证装备产业ETF,高端装备ETF,华夏中证装备产业交易型开放式指数证券投资基金,H11054.CSI,中证装备产业指数,20210527,20210608,L,SH,华夏基金,中国银行股份有限公司,0.5,纯境内
516330.SH,物联网,物联网ETF,华泰柏瑞中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,20210331,20210409,L,SH,华泰柏瑞基金,上海浦东发展银行股份有限公司,0.5,纯境内
516350.SH,易方达中证芯片产业ETF,芯片ETF易方达,易方达中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20211215,20211223,L,SH,易方达基金,中国银行股份有限公司,0.15,纯境内
516360.SH,华宝新材料ETF,新材料ETF,华宝中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210430,20210513,L,SH,华宝基金,中国工商银行股份有限公司,0.5,纯境内
516380.SH,华宝智能电动汽车ETF,智能电动车ETF,华宝中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,20210604,20210618,L,SH,华宝基金,中国建设银行股份有限公司,0.5,纯境内
516390.SH,汇添富中证新能源汽车产业ETF,新能源汽车ETF,汇添富中证新能源汽车产业交易型开放式指数证券投资基金,930997.CSI,中证新能源汽车产业指数,20210603,20210618,L,SH,汇添富基金,中国工商银行股份有限公司,0.15,纯境内
516400.SH,富国中证ESG120策略ETF,富国中证ESG120策略ETF,富国中证ESG120策略交易型开放式指数证券投资基金,931476.CSI,中证ESG120策略指数,20210616,20210701,D,SH,富国基金,华夏银行股份有限公司,0.5,纯境内
516460.SH,鹏华中证800自由现金流ETF,现金流ETF800,鹏华中证800自由现金流交易型开放式指数证券投资基金,932368.CSI,中证800自由现金流指数,20250417,20250428,L,SH,鹏华基金,交通银行股份有限公司,0.5,纯境内
516480.SH,国联安新材料ETF,,国联安中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210527,20210611,D,SH,国联安基金,国泰海通证券股份有限公司,0.5,纯境内
516500.SH,华夏中证生物科技主题ETF,生物科技ETF,华夏中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,20210304,20210317,L,SH,华夏基金,中国建设银行股份有限公司,0.5,纯境内
516510.SH,易方达中证云计算与大数据主题ETF,云计算ETF,易方达中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,20210329,20210407,L,SH,易方达基金,招商银行股份有限公司,0.15,纯境内
516520.SH,智能驾驶,智能驾驶ETF,华泰柏瑞中证智能汽车主题交易型开放式指数证券投资基金,930721.CSI,中证智能汽车主题指数,20210209,20210301,L,SH,华泰柏瑞基金,申万宏源证券有限公司,0.5,纯境内
516530.SH,物流快递,物流快递ETF,银华中证现代物流交易型开放式指数证券投资基金,930716.CSI,中证现代物流指数,20220104,20220117,L,SH,银华基金,招商银行股份有限公司,0.5,纯境内
516550.SH,嘉实中证大农业ETF,农业ETF,嘉实中证大农业交易型开放式指数证券投资基金,399814.SZ,中证大农业指数,20210330,20210408,L,SH,嘉实基金,中国银行股份有限公司,0.5,纯境内
516560.SH,华宝养老ETF,养老ETF,华宝中证养老产业交易型开放式指数证券投资基金,399812.SZ,中证养老产业指数,20210908,20210916,L,SH,华宝基金,中国建设银行股份有限公司,0.5,纯境内
516570.SH,易方达中证石化产业ETF,化工行业ETF,易方达中证石化产业交易型开放式指数证券投资基金,H11057.CSI,中证石化产业指数,20210609,20210618,L,SH,易方达基金,招商银行股份有限公司,0.15,纯境内
516580.SH,博时新能源ETF,新能源主题ETF,博时中证新能源交易型开放式指数证券投资基金,399808.SZ,中证新能源指数,20210715,20210726,L,SH,博时基金,中信建投证券股份有限公司,0.5,纯境内
516590.SH,易方达中证智能电动汽车ETF,智能汽车ETF易方达,易方达中证智能电动汽车交易型开放式指数证券投资基金,H11052.CSI,中证智能电动汽车指数,20210429,20210512,L,SH,易方达基金,招商银行股份有限公司,0.15,纯境内
516600.SH,消费服务ETF,消费服务ETF,工银瑞信中证消费服务领先交易型开放式指数证券投资基金,000806.CSI,中证消费服务领先指数,20210209,20210226,L,SH,工银瑞信基金,中信建投证券股份有限公司,0.45,纯境内
516610.SH,医服ETF,医疗服务ETF,大成中证全指医疗保健设备与服务交易型开放式指数证券投资基金,H30178.CSI,中证全指医疗保健设备与服务指数,20210429,20210513,L,SH,大成基金,上海银行股份有限公司,0.5,纯境内
516620.SH,国泰中证影视主题ETF,影视ETF,国泰中证影视主题交易型开放式指数证券投资基金,930781.CSI,中证影视主题指数,20211020,20211105,L,SH,国泰基金,中信建投证券股份有限公司,0.5,纯境内
516630.SH,华夏中证云计算与大数据主题ETF,云计算50ETF,华夏中证云计算与大数据主题交易型开放式指数证券投资基金,930851.CSI,中证云计算与大数据主题指数,20210824,20210903,L,SH,华夏基金,中国银行股份有限公司,0.15,纯境内
516640.SH,富国中证芯片产业ETF,芯片龙头ETF,富国中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20210819,20210827,L,SH,富国基金,兴业银行股份有限公司,0.5,纯境内
516650.SH,华夏中证细分有色金属产业主题ETF,有色金属ETF基金,华夏中证细分有色金属产业主题交易型开放式指数证券投资基金,000811.CSI,中证细分有色金属产业主题指数,20210609,20210621,L,SH,华夏基金,中信银行股份有限公司,0.5,纯境内
516660.SH,华安中证新能源汽车ETF,新能源车ETF基金,华安中证新能源汽车交易型开放式指数证券投资基金,399976.SZ,中证新能源汽车指数,20210203,20210226,L,SH,华安基金,中国农业银行股份有限公司,0.5,纯境内
516670.SH,招商中证畜牧养殖ETF,畜牧养殖ETF,招商中证畜牧养殖交易型开放式指数证券投资基金,930707.CSI,中证畜牧养殖指数,20210318,20210326,L,SH,招商基金,中信建投证券股份有限公司,0.2,纯境内
516680.SH,建信中证细分有色金属产业主题ETF,建信中证细分有色金属产业主题ETF,建信中证细分有色金属产业主题交易型开放式指数证券投资基金,000811.CSI,中证细分有色金属产业主题指数,20210218,20210308,D,SH,建信基金,中国国际金融股份有限公司,0.5,纯境内
516690.SH,化工产业,化工产业,银华中证细分化工产业主题交易型开放式指数证券投资基金,000813.CSI,中证细分化工产业主题指数,20211207,20211221,D,SH,银华基金,中国工商银行股份有限公司,0.5,纯境内
516700.SH,华宝大数据ETF,大数据产业ETF,华宝中证大数据产业交易型开放式指数证券投资基金,930902.CSI,中证大数据产业指数,20210511,20210519,L,SH,华宝基金,中国建设银行股份有限公司,0.5,纯境内
516710.SH,华夏中证新材料主题ETF,新材料50ETF,华夏中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210804,20210817,L,SH,华夏基金,中国建设银行股份有限公司,0.5,纯境内
516720.SH,浦银安盛中证ESG120策略ETF,ESGETF,浦银安盛中证ESG120策略交易型开放式指数证券投资基金,931476.CSI,中证ESG120策略指数,20210722,20210813,L,SH,浦银安盛基金,华夏银行股份有限公司,0.5,纯境内
516730.SH,浦银安盛中证证券公司30ETF,证券公司ETF,浦银安盛中证证券公司30交易型开放式指数证券投资基金,931412.CSI,中证证券公司30指数,20211104,20211112,L,SH,浦银安盛基金,招商银行股份有限公司,0.5,纯境内
516750.SH,富国中证全指建筑材料ETF,建材ETF,富国中证全指建筑材料交易型开放式指数证券投资基金,931009.CSI,中证全指建筑材料指数,20211028,20211105,L,SH,富国基金,上海浦东发展银行股份有限公司,0.5,纯境内
516760.SH,平安中证畜牧养殖ETF,养殖ETF,平安中证畜牧养殖交易型开放式指数证券投资基金,930707.CSI,中证畜牧养殖指数,20210304,20210312,L,SH,平安基金,招商银行股份有限公司,0.5,纯境内
516770.SH,游戏动漫,游戏ETF华泰柏瑞,华泰柏瑞中证动漫游戏交易型开放式指数证券投资基金,930901.CSI,中证动漫游戏指数,20210225,20210305,L,SH,华泰柏瑞基金,招商银行股份有限公司,0.3,纯境内
516780.SH,稀土ETF,稀土ETF,华泰柏瑞中证稀土产业交易型开放式指数证券投资基金,930598.CSI,中证稀土产业指数,20210226,20210308,L,SH,华泰柏瑞基金,中国银河证券股份有限公司,0.5,纯境内
516790.SH,保健ETF,医疗ETF华泰柏瑞,华泰柏瑞中证全指医疗保健设备与服务交易型开放式指数证券投资基金,H30178.CSI,中证全指医疗保健设备与服务指数,20210812,20210823,L,SH,华泰柏瑞基金,中国银行股份有限公司,0.5,纯境内
516800.SH,华宝中证智能制造主题ETF,智能制造ETF,华宝中证智能制造主题交易型开放式指数证券投资基金,930850.CSI,中证智能制造主题指数,20210129,20210219,L,SH,华宝基金,中国工商银行股份有限公司,0.5,纯境内
516810.SH,华夏中证农业主题ETF,农业50ETF,华夏中证农业主题交易型开放式指数证券投资基金,000949.CSI,中证农业主题指数,20211229,20220111,L,SH,华夏基金,中国农业银行股份有限公司,0.5,纯境内
516820.SH,平安中证医疗创新ETF,医疗创新ETF,平安中证医药及医疗器械创新交易型开放式指数证券投资基金,931484.CSI,中证医药及医疗器械创新指数,20210609,20210701,L,SH,平安基金,交通银行股份有限公司,0.5,纯境内
516830.SH,富国沪深300ESG基准ETF,300ESGETF,富国沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,20210624,20210705,L,SH,富国基金,中国农业银行股份有限公司,0.15,纯境内
516850.SH,华夏中证新能源ETF,新能源ETF基金,华夏中证新能源交易型开放式指数证券投资基金,399808.SZ,中证新能源指数,20210309,20210319,L,SH,华夏基金,中国银行股份有限公司,0.5,纯境内
516860.SH,博时金融科技ETF,金融科技ETF,博时中证金融科技主题交易型开放式指数证券投资基金,930986.CSI,中证金融科技主题指数,20210924,20211011,L,SH,博时基金,中国建设银行股份有限公司,0.5,纯境内
516870.SH,汽车,汽车,银华中证800汽车与零部件交易型开放式指数证券投资基金,H30015.CSI,中证800汽车与零部件指数,20210624,20210709,D,SH,银华基金,招商银行股份有限公司,0.5,纯境内
516880.SH,光伏50,光伏50ETF,银华中证光伏产业交易型开放式指数证券投资基金,931151.CSI,中证光伏产业指数,20210105,20210118,L,SH,银华基金,招商银行股份有限公司,0.5,纯境内
516890.SH,平安中证新材料主题ETF,新材料ETF指数基金,平安中证新材料主题交易型开放式指数证券投资基金,H30597.CSI,中证新材料主题指数,20210709,20210728,L,SH,平安基金,国泰海通证券股份有限公司,0.5,纯境内
516900.SH,华安中证申万食品饮料ETF,食品饮料ETF基金,华安中证申万食品饮料交易型开放式指数证券投资基金,000807.CSI,中证申万食品饮料指数,20210416,20210428,L,SH,华安基金,中国建设银行股份有限公司,0.5,纯境内
516910.SH,富国中证现代物流ETF,物流ETF,富国中证现代物流交易型开放式指数证券投资基金,930716.CSI,中证现代物流指数,20210603,20210611,L,SH,富国基金,兴业银行股份有限公司,0.5,纯境内
516920.SH,汇添富中证芯片产业ETF,芯片50ETF,汇添富中证芯片产业交易型开放式指数证券投资基金,H30007.CSI,中证芯片产业指数,20210727,20210816,L,SH,汇添富基金,招商银行股份有限公司,0.15,纯境内
516930.SH,生物科技ETF基金,生物科技ETF基金,民生加银中证生物科技主题交易型开放式指数证券投资基金,930743.CSI,中证生物科技主题指数,20210805,20210818,L,SH,民生加银基金,中信建投证券股份有限公司,0.5,纯境内
516950.SH,基建ETF,基建ETF,银华中证基建交易型开放式指数证券投资基金,930608.CSI,中证基建指数,20210429,20210514,L,SH,银华基金,招商银行股份有限公司,0.5,纯境内
516960.SH,国泰中证细分机械设备产业主题ETF,机械ETF,国泰中证细分机械设备产业主题交易型开放式指数证券投资基金,000812.CSI,中证细分机械设备产业主题指数,20210407,20210507,L,SH,国泰基金,中信建投证券股份有限公司,0.5,纯境内
516970.SH,广发中证基建工程ETF,基建50ETF,广发中证基建工程交易型开放式指数证券投资基金,399995.SZ,中证基建工程指数,20210623,20210705,L,SH,广发基金,交通银行股份有限公司,0.5,纯境内
516980.SH,华富中证证券公司先锋策略ETF,证券ETF先锋,华富中证证券公司先锋策略交易型开放式指数证券投资基金,931402.CSI,中证证券公司先锋策略指数,20210615,20210624,L,SH,华富基金,中国银行股份有限公司,0.5,纯境内
